studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Crown rust severity (flag leaf) - percent|CO_350:0005029,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain yield - g/m2|CO_350:0000260,Winter stress severity - 0-9 Rating|CO_350:0005003,notes
2015,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3124,UWOYT_2015_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3,000ft).",CRD,,,,no,no,2014-September-28,,92,"Laurel Springs, NC",99038,TX09CS058,,plot,311722,UWOYT_2015_LaurelSprings_TX09CS058_27,1,1,1027,,,test,,,,,,,,7.5,
2015,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3124,UWOYT_2015_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3,000ft).",CRD,,,,no,no,2014-September-28,,92,"Laurel Springs, NC",84935,TX09CS1029,,plot,311703,UWOYT_2015_LaurelSprings_TX09CS1029_4,1,1,1004,,,test,,,,,,,,7,
2015,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3124,UWOYT_2015_LaurelSprings,"Uniform Winter Oat Yield Trial, , Winter-stress nursery location in mountain region (elevation 3,000ft).",CRD,,,,no,no,2014-September-28,,92,"Laurel Springs, NC",90002,TX09CS1112,,plot,311708,UWOYT_2015_LaurelSprings_TX09CS1112_5,1,1,1005,,,test,,,,,,,,8.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",90223,FL03254-L1,,plot,313321,UWOYT_2014_Waynesville_FL03254-L1_5,1,1,1005,,,test,,,,,,,197.25,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",88849,FL05067-L1,FL0567-L1,plot,313314,UWOYT_2014_Waynesville_FL05067-L1_4,1,1,1004,,,test,,,,,,,93.375,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",84779,FL0720-R5,,plot,313305,UWOYT_2014_Waynesville_FL0720-R5_6,1,1,1006,,,test,,,,,,,136.875,8.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",84901,FL0720-R6,,plot,313320,UWOYT_2014_Waynesville_FL0720-R6_2,1,1,1002,,,check,,,,,,,407.25,8.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",89793,FL0772-R3,,plot,313303,UWOYT_2014_Waynesville_FL0772-R3_7,1,1,1007,,,test,,,,,,,,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",86810,GERARD224,Gerard224,plot,313313,UWOYT_2014_Waynesville_GERARD224_1,1,1,1001,,,check,,,,,,,526.125,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",99142,HORIZON201,"FL99201-D29-E1,Horizon 201,TX96M1384",plot,313318,UWOYT_2014_Waynesville_HORIZON201_30,1,1,1030,,,check,,,,,,,722.625,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",87673,LA06046-N2-AB2,LA06046SS-N2-AB2,plot,313331,UWOYT_2014_Waynesville_LA06046-N2-AB2_3,1,1,1003,,,check,,,,,,,325.5,8.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",88607,LA06046-N2-AB3,,plot,313310,UWOYT_2014_Waynesville_LA06046-N2-AB3_8,1,1,1008,,,test,,,,,,,253.875,8.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",88668,LA07007SBSB-68,,plot,313304,UWOYT_2014_Waynesville_LA07007SBSB-68_9,1,1,1009,,,test,,,,,,,205.875,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",85776,LA07007SBSBSB-18,,plot,313332,UWOYT_2014_Waynesville_LA07007SBSBSB-18_10,1,1,1010,,,test,,,,,,,0,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",90614,LA07048SBSB-19,,plot,313317,UWOYT_2014_Waynesville_LA07048SBSB-19_11,1,1,1011,,,test,,,,,,,483,8.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",87595,LA07048SBSB-28,,plot,313326,UWOYT_2014_Waynesville_LA07048SBSB-28_12,1,1,1012,,,test,,,,,,,517.875,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",89936,LA08085SBSBS-48,,plot,313328,UWOYT_2014_Waynesville_LA08085SBSBS-48_13,1,1,1013,,,test,,,,,,,,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",98574,LA99016,,plot,313329,UWOYT_2014_Waynesville_LA99016_27,1,1,1027,,,check,,,,,,,175.5,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",97968,NC09-4274N,,plot,313306,UWOYT_2014_Waynesville_NC09-4274N_21,1,1,1021,,,test,,,,,,,510.375,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",96836,NC09-4503N,,plot,313327,UWOYT_2014_Waynesville_NC09-4503N_22,1,1,1022,,,test,,,,,,,522.375,7,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",88235,NC10-5051V,,plot,313315,UWOYT_2014_Waynesville_NC10-5051V_14,1,1,1014,,,test,,,,,,,632.25,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",99553,NC10-5069Y,,plot,313316,UWOYT_2014_Waynesville_NC10-5069Y_23,1,1,1023,,,test,,,,,,,520.125,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",101409,NC11-1651Y,,plot,313312,UWOYT_2014_Waynesville_NC11-1651Y_24,1,1,1024,,,test,,,,,,,261.75,9,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",100157,NC11-1796V,,plot,313322,UWOYT_2014_Waynesville_NC11-1796V_25,1,1,1025,,,test,,,,,,,666.75,7,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",98715,NC11-1798Y,,plot,313319,UWOYT_2014_Waynesville_NC11-1798Y_26,1,1,1026,,,test,,,,,,,563.625,7.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",101501,TAMO411,TX05CS 347-1,plot,313308,UWOYT_2014_Waynesville_TAMO411_28,1,1,1028,,,check,,,,,,,662.25,6.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",98150,TX07CS1948,,plot,313325,UWOYT_2014_Waynesville_TX07CS1948_29,1,1,1029,,,test,,,,,,,634.125,7.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",88524,TX07CS2257,,plot,313323,UWOYT_2014_Waynesville_TX07CS2257_15,1,1,1015,,,test,,,,,,,587.625,6.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",90375,TX07CS2783,,plot,313307,UWOYT_2014_Waynesville_TX07CS2783_16,1,1,1016,,,test,,,,,,,556.125,7.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",88142,TX09CS049,,plot,313330,UWOYT_2014_Waynesville_TX09CS049_17,1,1,1017,,,test,,,,,,,544.5,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",84935,TX09CS1029,,plot,313311,UWOYT_2014_Waynesville_TX09CS1029_18,1,1,1018,,,test,,,,,,,626.625,6.5,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",90002,TX09CS1112,,plot,313309,UWOYT_2014_Waynesville_TX09CS1112_19,1,1,1019,,,test,,,,,,,546.375,8,
2014,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3148,UWOYT_2014_Waynesville,"Uniform Winter Oat Yield Trial, , Mountain region (elevation 2500ft). Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data",CRD,,,,no,no,2013-October-21,2014-July-02,147,"Waynesville, NC",86269,TX10CAS085,,plot,313324,UWOYT_2014_Waynesville_TX10CAS085_20,1,1,1020,,,test,,,,,,,659.25,7,
2012,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3189,UWOYT_2012_Salisbury,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,2011-October-10,2012-May-21,125,"Salisbury, NC",86686,FL03001BSBS-B-SB-82,,plot,315109,UWOYT_2012_Salisbury_FL03001BSBS-B-SB-82_13,1,1,1013,,,test,,,,,,,588.375,5.5,
2012,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3189,UWOYT_2012_Salisbury,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,2011-October-10,2012-May-21,125,"Salisbury, NC",89132,FL04179-L2,,plot,315096,UWOYT_2012_Salisbury_FL04179-L2_9,1,1,1009,,,test,,,,,,,619.125,6,
2012,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,3189,UWOYT_2012_Salisbury,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,2011-October-10,2012-May-21,125,"Salisbury, NC",88849,FL05067-L1,FL0567-L1,plot,315101,UWOYT_2012_Salisbury_FL05067-L1_1,1,1,1001,,,test,,,,,,,508.875,7,
