"observationUnitName","observationUnitDbId","plot_number","subplot","plot_subplot","blue_mean","ExG_0-1_mean","green_mean","NDVI_mean","nir_mean","red_mean","red_edge_mean"
"CU_2025_Ithaca_WOP_PLOT_606_subplot_3",730347,606,3,"606_3",32939.0453680203,0.0415609137055838,34669.7566624365,0.111089713217972,42919.9006979695,34340.3426395939,43681.6659263959
"CU_2025_Ithaca_WOP_PLOT_607_subplot_1",731176,607,1,"607_1",35797.5943545829,0.00444021566761814,37715.3542657786,0.00380000573732699,40101.8579130986,39886.8192197907,44317.3130352046
"CU_2025_Ithaca_WOP_PLOT_607_subplot_2",731177,607,2,"607_2",33468.5003180662,0.0426208651399491,35887.0855597964,0.0409716450938038,39920.3320610687,36809.7366412214,43401.1727099237
"CU_2025_Ithaca_WOP_PLOT_607_subplot_3",731178,607,3,"607_3",32472.6726001271,0.0565797838525111,35156.0435473617,0.0587647569749651,39686.0330578512,35198.0289256198,42905.5457724094
"CU_2025_Ithaca_WOP_PLOT_608_subplot_1",730456,608,1,"608_1",30791.4290712468,0.171437659033079,34988.1186386769,0.125295955439792,44521.4284351145,34641.792302799,44730.8511450382
"CU_2025_Ithaca_WOP_PLOT_608_subplot_2",730457,608,2,"608_2",30140.8727791878,0.20241116751269,34561.1468908629,0.128561434446452,43861.7290609137,33852.4657360406,43965.7998096447
"CU_2025_Ithaca_WOP_PLOT_608_subplot_3",730458,608,3,"608_3",31245.6941624365,0.104378172588833,35106.2836294416,0.08922748041333,42147.5625,35262.7728426396,42996.3534263959
"CU_2025_Ithaca_WOP_PLOT_609_subplot_1",730933,609,1,"609_1",35027.0372019078,0.0260731319554849,38505.4833068362,0.0214691204732207,42859.6286168521,41183.6095389507,45871.253736089
"CU_2025_Ithaca_WOP_PLOT_609_subplot_2",730934,609,2,"609_2",31868.4249444621,0.0856870834655665,35707.7232624564,0.0722318923985954,42842.8498889242,37188.670580768,44115.5937797525
"CU_2025_Ithaca_WOP_PLOT_609_subplot_3",730935,609,3,"609_3",29798.0276629571,0.150397456279809,33890.4693163752,0.111461533671339,42593.4222575517,34036.6282988871,42654.8515103339
"CU_2025_Ithaca_WOP_PLOT_610_subplot_1",730921,610,1,"610_1",33828.1020992366,0.0111323155216285,36837.8963104326,0.00685320759618833,40121.1183206107,39706.9891857506,43804.9643765903
"CU_2025_Ithaca_WOP_PLOT_610_subplot_2",730922,610,2,"610_2",34436.5252140818,0.00792895654931811,37529.2790992705,-0.00271386134687932,40265.9790675547,40614.8509356169,44034.3285759594
"CU_2025_Ithaca_WOP_PLOT_610_subplot_3",730923,610,3,"610_3",34242.2849872774,0.00604325699745547,37256.3788167939,-0.000746006912034794,39947.751908397,40119.6650763359,43308.316475827
"CU_2025_Ithaca_WOP_PLOT_611_subplot_1",730285,611,1,"611_1",32941.0998727735,0.0690203562340967,35273.8880407125,0.0619914167878459,39417.4268447837,34805.096692112,41948.5047709924
"CU_2025_Ithaca_WOP_PLOT_611_subplot_2",730286,611,2,"611_2",30457.3644770408,0.176339285714286,33384.565369898,0.126132509273334,41011.9528061224,31807.3042091837,41729.4145408163
"CU_2025_Ithaca_WOP_PLOT_611_subplot_3",730287,611,3,"611_3",29750.8452002543,0.247933884297521,32974.7107438016,0.151087335397381,41785.6821360458,30720.7237762238,41945.8579148125
"CU_2025_Ithaca_WOP_PLOT_612_subplot_1",730372,612,1,"612_1",33044.9284578696,0.0651828298887122,34577.8384737679,0.104895130015643,40901.5039745628,33224.4276629571,41404.9631160572
"CU_2025_Ithaca_WOP_PLOT_612_subplot_2",730373,612,2,"612_2",33422.8093112245,0.0522959183673469,34868.3128188776,0.085113813795934,40183.4052933673,33992.2015306122,41075.3823341837
"CU_2025_Ithaca_WOP_PLOT_612_subplot_3",730374,612,3,"612_3",34496.5534351145,0.0362595419847328,35636.8209287532,0.0656684234765742,39853.2210559796,35068.7763994911,41218.3740458015
"CU_2025_Ithaca_WOP_PLOT_613_subplot_1",730444,613,1,"613_1",36300.1275445293,0.00254452926208651,36543.7226463104,0.0360625364146264,39304.6870229008,36693.7569974555,41370.7973918575
"CU_2025_Ithaca_WOP_PLOT_613_subplot_2",730445,613,2,"613_2",35588.8346031746,0.00444444444444444,35877.4644444444,0.0330043449661923,38444.0955555556,36081.9152380952,40447.8761904762
"CU_2025_Ithaca_WOP_PLOT_613_subplot_3",730446,613,3,"613_3",34954.2756756757,0.0111287758346582,35406.5567567568,0.049785872630632,38760.4718600954,35207.5084260731,40422.1917329094
"CU_2025_Ithaca_WOP_PLOT_614_subplot_1",731062,614,1,"614_1",35736.4604133545,0.0108108108108108,35872.9023847377,0.0419774513739686,38939.9109697933,35950.3548489666,40963.8104928458
"CU_2025_Ithaca_WOP_PLOT_614_subplot_2",731063,614,2,"614_2",34627.2681688353,0.0190415741034592,34870.793398921,0.0583886885269628,38826.1942240559,34664.1570929864,40420.5230085687
"CU_2025_Ithaca_WOP_PLOT_614_subplot_3",731064,614,3,"614_3",36193.3281399046,0.0136724960254372,36190.8718600954,0.0353293889515275,38870.6311605723,36337.9882352941,41163.6759936407
"CU_2025_Ithaca_WOP_PLOT_615_subplot_1",730894,615,1,"615_1",38843.1577277055,0,37941.0238019676,0.00949501981227757,40051.391939067,39474.8054585846,41586.4363694065
"CU_2025_Ithaca_WOP_PLOT_615_subplot_2",730895,615,2,"615_2",38247.0681890263,0.00919758959720901,37402.8744053283,0.0205402169549378,40178.754202347,38745.5236282905,41522.4113542658
"CU_2025_Ithaca_WOP_PLOT_615_subplot_3",730896,615,3,"615_3",36891.1647582697,0.0022264631043257,35922.6075063613,0.0179612995656951,38713.5986005089,37553.4230279898,39873.0209923664
"CU_2025_Ithaca_WOP_PLOT_616_subplot_1",730804,616,1,"616_1",32490.1404066074,0.0705209656925032,32864.0174714104,0.117666397426841,40415.8586404066,32006.1842439644,37910.4409148666
"CU_2025_Ithaca_WOP_PLOT_616_subplot_2",730805,616,2,"616_2",33817.3702290076,0.0194020356234097,33508.2798982188,0.08243357489906,39700.4402035623,33809.8486005089,37628.403307888
"CU_2025_Ithaca_WOP_PLOT_616_subplot_3",730806,616,3,"616_3",33314.4732001269,0.0155407548366635,32903.0513796384,0.0825499635871547,39541.5797653029,33643.4814462417,37152.5118934348
"CU_2025_Ithaca_WOP_PLOT_617_subplot_1",730732,617,1,"617_1",37592.0406995231,0.0108108108108108,36838.2810810811,0.0292337530230687,40162.826073132,38091.2308426073,39718.2639109698
"CU_2025_Ithaca_WOP_PLOT_617_subplot_2",730733,617,2,"617_2",33641.6769770408,0.0194515306122449,33369.0334821429,0.0694891559525266,39182.1878188776,34215.193877551,37191.9288903061
"CU_2025_Ithaca_WOP_PLOT_617_subplot_3",730734,617,3,"617_3",32141.9809402795,0.0222363405336722,31876.4860228717,0.0924263221423878,39358.918043202,32758.1337357052,36335.1060991105
"CU_2025_Ithaca_WOP_PLOT_618_subplot_1",730879,618,1,"618_1",34335.0522959184,0.00605867346938775,33846.0618622449,0.000700148930787303,35418.4072066327,35479.7614795918,36600.2828443878
"CU_2025_Ithaca_WOP_PLOT_618_subplot_2",730880,618,2,"618_2",33634.5458015267,0.0305343511450382,33341.9236641221,0.0268630057891767,36457.1170483461,34677.5174936387,36815.7538167939
"CU_2025_Ithaca_WOP_PLOT_618_subplot_3",730881,618,3,"618_3",32850.4632750397,0.0470588235294118,32514.2925278219,0.0494832164966627,37125.8066772655,33712.0868044515,36680.5554848967
"CU_2025_Ithaca_WOP_PLOT_619_subplot_1",730408,619,1,"619_1",31457.6989213198,0.0831218274111675,31761.4454314721,0.0742158563788052,37804.9670050761,32572.956535533,37392.7430203046
"CU_2025_Ithaca_WOP_PLOT_619_subplot_2",730409,619,2,"619_2",33233.4343402226,0.0451510333863275,32916.3052464229,0.0343545809010002,37176.5284578696,34826.1294117647,37471.0906200318
"CU_2025_Ithaca_WOP_PLOT_619_subplot_3",730410,619,3,"619_3",35700.041891463,0.0114249444620755,34785.3589336719,-0.00913659734731953,36719.4906378927,37588.9063789273,38162.8755950492
"CU_2025_Ithaca_WOP_PLOT_620_subplot_1",730915,620,1,"620_1",36622.2157360406,0.00158629441624366,35275.1075507614,0.0359450930640352,40818.7246192893,38206.7461928934,38752.8140862944
"CU_2025_Ithaca_WOP_PLOT_620_subplot_2",730916,620,2,"620_2",35503.7048346056,0.00318066157760814,34505.2293256997,0.0539188988538607,41046.1574427481,36979.4284351145,38484.0505725191
"CU_2025_Ithaca_WOP_PLOT_620_subplot_3",730917,620,3,"620_3",33184.3831271805,0.00602600697748176,32690.1252775135,0.0724543230967334,39847.2619727244,34558.4909609895,37072.8889946083
"CU_2025_Ithaca_WOP_PLOT_621_subplot_1",730276,621,1,"621_1",32468.5919339473,0.00762146713242299,32023.1867259447,0.0829357560654518,39730.1565576373,33731.7472213401,36019.1943474119
"CU_2025_Ithaca_WOP_PLOT_621_subplot_2",730277,621,2,"621_2",33484.5634517767,0.00253807106598985,32871.7909263959,0.0717116084121657,40169.2151015228,34913.6944796954,36418.4635152284
"CU_2025_Ithaca_WOP_PLOT_621_subplot_3",730278,621,3,"621_3",34004.0841568377,0.00701306981192222,33359.0985017533,0.0680827788893246,40289.7044947402,35276.7666560408,36848.6305387313
"CU_2025_Ithaca_WOP_PLOT_622_subplot_1",730387,622,1,"622_1",35338.6246016571,0.00254939451880178,34591.4585723391,0.0295248018016535,38296.930210325,36260.9630337795,37140.0991077119
"CU_2025_Ithaca_WOP_PLOT_622_subplot_2",730388,622,2,"622_2",34607.1752544529,0.0066793893129771,34252.2528625954,0.0464068330603833,38931.4357506361,35638.4367048346,36968.3953562341
"CU_2025_Ithaca_WOP_PLOT_622_subplot_3",730389,622,3,"622_3",34396.4483418367,0.00446428571428571,34199.6954719388,0.0442796048601888,38526.6804846939,35414.8909438776,36776.5998086735
"CU_2025_Ithaca_WOP_PLOT_623_subplot_1",730453,623,1,"623_1",35724.397513548,0.000956327701625757,35873.9085113165,0.011203708948206,37274.2336627351,36569.9250876634,38592.7032196366
"CU_2025_Ithaca_WOP_PLOT_623_subplot_2",730454,623,2,"623_2",35678.4917302799,0,36078.0321246819,0.00946730428860601,37243.1822519084,36661.4131679389,38261.1262722646
"CU_2025_Ithaca_WOP_PLOT_623_subplot_3",730455,623,3,"623_3",37420.0353053435,0.00381679389312977,37817.993956743,-0.0047838374560874,37700.5597964377,38215.3594147583,39234.9227099237
"CU_2025_Ithaca_WOP_PLOT_624_subplot_1",731077,624,1,"624_1",35737.6502384738,0.0146263910969793,36785.4470588235,0.0335515175300874,38551.7666136725,36171.1453100159,40045.0015898251
"CU_2025_Ithaca_WOP_PLOT_624_subplot_2",731078,624,2,"624_2",33298.2167409293,0.0496499045194144,34946.8669637174,0.0572309034269032,37554.6288987906,33612.2367918523,38245.7240611076
"CU_2025_Ithaca_WOP_PLOT_624_subplot_3",731079,624,3,"624_3",31916.3449698508,0.098381466201206,33855.4135195176,0.0685564355433048,36594.1932719772,31967.8092668994,36925.1732783243
"CU_2025_Ithaca_WOP_PLOT_625_subplot_1",730885,625,1,"625_1",31950.8140862944,0.0958121827411167,34028.8822969543,0.0881917289817526,38488.1281725888,32314.8099619289,38903.5409263959
"CU_2025_Ithaca_WOP_PLOT_625_subplot_2",730886,625,2,"625_2",32562.1790712468,0.0658396946564885,34647.9869592875,0.0702876471137714,37908.1828880407,33044.9478371501,38607.469783715
"CU_2025_Ithaca_WOP_PLOT_625_subplot_3",730887,625,3,"625_3",33577.7618141452,0.0478908975578814,35689.5680304472,0.0444834732129515,37319.9143672693,34261.1195686648,38664.86679353
"CU_2025_Ithaca_WOP_PLOT_626_subplot_1",730798,626,1,"626_1",33959.5311111111,0.0533333333333333,36403.8273015873,0.0415418044915183,39110.1895238095,36075.286984127,41901.0746031746
"CU_2025_Ithaca_WOP_PLOT_626_subplot_2",730799,626,2,"626_2",33794.4371827411,0.0409263959390863,36188.1281725888,0.040704379229142,38705.2598350254,35763.5269670051,41386.4708121827
"CU_2025_Ithaca_WOP_PLOT_626_subplot_3",730800,626,3,"626_3",35007.0575699746,0.0124045801526718,37288.7509541985,0.0114930183029696,37948.7127862595,37192.290394402,41447.0311704835
"CU_2025_Ithaca_WOP_PLOT_627_subplot_1",730723,627,1,"627_1",32717.8874403816,0.0216216216216216,35926.6092209857,0.0489928153358623,39541.4594594595,35888.5011128776,42126.0346581876
"CU_2025_Ithaca_WOP_PLOT_627_subplot_2",730724,627,2,"627_2",33145.6166296414,0.0371310695017455,36098.7902253253,0.0455371016647478,38972.2177086639,35621.7664233577,41722.4382735639
"CU_2025_Ithaca_WOP_PLOT_627_subplot_3",730725,627,3,"627_3",34338.5526902261,0.0162368672397326,37134.5218083413,0.0308760135144965,39093.3667621776,36837.7300222859,42412.8796561605
"CU_2025_Ithaca_WOP_PLOT_628_subplot_1",730873,628,1,"628_1",33703.9694364852,0.072906717605858,36914.4383954155,0.0947249373511993,42388.2193568927,35107.3502069405,43544.3253740847
"CU_2025_Ithaca_WOP_PLOT_628_subplot_2",730874,628,2,"628_2",31171.7408585056,0.323052464228935,34979.4565977743,0.17936537281961,43973.2235294118,30587.3564387917,43742.4190779014
"CU_2025_Ithaca_WOP_PLOT_628_subplot_3",730875,628,3,"628_3",32880.9710559796,0.217557251908397,36244.951653944,0.141400644104255,42845.3339694657,32330.1186386768,43567.084605598
"CU_2025_Ithaca_WOP_PLOT_629_subplot_1",730420,629,1,"629_1",32465.8298887122,0.346581875993641,35687.6772655008,0.210943403861978,45798.7491255962,29866.4063593005,44601.3497615262
"CU_2025_Ithaca_WOP_PLOT_629_subplot_2",730421,629,2,"629_2",33501.2308673469,0.325573979591837,36284.7551020408,0.201082585937206,44195.971619898,29380.2771045918,43811.0019132653
"CU_2025_Ithaca_WOP_PLOT_629_subplot_3",730422,629,3,"629_3",36222.1781170483,0.246501272264631,38437.2178753181,0.165988860760861,43729.9010814249,31339.3969465649,44554.8998091603
"CU_2025_Ithaca_WOP_PLOT_630_subplot_1",730342,630,1,"630_1",34784.3209287532,0.177480916030534,36364.3298346056,0.159962220036822,41203.3228371501,29864.2735368957,42639.8460559796
"CU_2025_Ithaca_WOP_PLOT_630_subplot_2",730343,630,2,"630_2",33823.8747609943,0.430847673677502,35547.6322498407,0.217919430875328,42641.8295092416,27346.1937539834,42803.3333333333
"CU_2025_Ithaca_WOP_PLOT_630_subplot_3",730344,630,3,"630_3",35769.6221446701,0.247779187817259,37069.1827411167,0.161797520098262,40393.2753807107,29173.3375634518,42209.0063451777
"CU_2025_Ithaca_WOP_PLOT_631_subplot_1",730903,631,1,"631_1",33092.6357573833,0.0962210225468403,35675.1819625278,0.0845236039834654,40529.002540489,34258.0444585583,42962.338202604
"CU_2025_Ithaca_WOP_PLOT_631_subplot_2",730904,631,2,"631_2",31214.5020628372,0.149158997143764,34363.2173913043,0.116044866302991,41743.3954300222,33105.7273881308,43289.8613138686
"CU_2025_Ithaca_WOP_PLOT_631_subplot_3",730905,631,3,"631_3",31240.6022257552,0.149443561208267,34533.2922098569,0.110812402464655,41620.5036565978,33342.359618442,43343.0041335453
"CU_2025_Ithaca_WOP_PLOT_632_subplot_1",730825,632,1,"632_1",31238.5745558376,0.238895939086294,35437.2915609137,0.147343085744623,44743.7430203046,33361.2379441624,44392.5964467005
"CU_2025_Ithaca_WOP_PLOT_632_subplot_2",730826,632,2,"632_2",30839.6034976153,0.169475357710652,34841.5004769475,0.134677916263387,44497.1930047695,34140.9119236884,44024.973926868
"CU_2025_Ithaca_WOP_PLOT_632_subplot_3",730827,632,3,"632_3",32099.1767692796,0.100602983179943,36060.5690257061,0.105236010599102,44481.1964455728,36164.3011742304,44872.3821009204
"CU_2025_Ithaca_WOP_PLOT_633_subplot_1",730843,633,1,"633_1",33766.9187301587,0.0653968253968254,37957.2419047619,0.0606660072478761,43237.6212698413,38423.8466666667,45172.2095238095
"CU_2025_Ithaca_WOP_PLOT_633_subplot_2",730844,633,2,"633_2",32040.2102417303,0.11323155216285,36589.2859414758,0.0885552579438369,43663.3018447837,36700.5346692112,44762.8123409669
"CU_2025_Ithaca_WOP_PLOT_633_subplot_3",730845,633,3,"633_3",29835.3231842689,0.175705677132889,34598.0999048525,0.123178351171734,43577.1221059309,34007.576276562,43765.7351728513
"CU_2025_Ithaca_WOP_PLOT_634_subplot_1",730768,634,1,"634_1",33569.8448550494,0.0105129021981523,37214.2169480726,0.0146341003379903,40350.8493150685,39315.1567378146,43730.6011468621
"CU_2025_Ithaca_WOP_PLOT_634_subplot_2",730769,634,2,"634_2",33621.3058561426,0.0101845957988542,37333.6871419478,0.00706469406172653,40067.7119669001,39637.5607893062,43637.4468491407
"CU_2025_Ithaca_WOP_PLOT_634_subplot_3",730770,634,3,"634_3",34611.5149206349,0.013968253968254,38260.0022222222,0.000819667380247478,40553.3063492064,40642.4041269841,44472.8704761905
"CU_2025_Ithaca_WOP_PLOT_635_subplot_1",730312,635,1,"635_1",31660.9990433673,0.151785714285714,34815.590880102,0.0835416180874593,39587.7270408163,33603.3705357143,41719.0896045918
"CU_2025_Ithaca_WOP_PLOT_635_subplot_2",730313,635,2,"635_2",30576.2099236641,0.205470737913486,33938.8403307888,0.106976961957772,39781.4099872774,32111.5632951654,41362.001908397
"CU_2025_Ithaca_WOP_PLOT_635_subplot_3",730314,635,3,"635_3",29500.7598852041,0.210140306122449,33010.0516581633,0.117083312037998,39425.8258928571,31135.4308035714,40764.4856505102
"CU_2025_Ithaca_WOP_PLOT_636_subplot_1",730423,636,1,"636_1",32935.7858958069,0.0587674714104193,35036.7617534943,0.05347430868485,37534.914866582,33788.41454892,39246.3017789072
"CU_2025_Ithaca_WOP_PLOT_636_subplot_2",730424,636,2,"636_2",31871.5108142494,0.111959287531807,34164.1736641221,0.081172811455304,38252.546437659,32592.8237913486,39407.7166030534
"CU_2025_Ithaca_WOP_PLOT_636_subplot_3",730425,636,3,"636_3",33306.5682397959,0.0577168367346939,35037.1530612245,0.0594646115246132,38423.5510204082,34213.0628188776,39994.1865433673
"CU_2025_Ithaca_WOP_PLOT_637_subplot_1",731110,637,1,"637_1",35254.2645939086,0.0625,36600.9041878173,0.0496529851862382,38452.7874365482,34954.6840101523,39994.7144670051
"CU_2025_Ithaca_WOP_PLOT_637_subplot_2",731111,637,2,"637_2",32788.8210425938,0.137635092180547,34408.8531468531,0.102306537539331,39418.0705657978,32208.6916719644,39761.5063572791
"CU_2025_Ithaca_WOP_PLOT_637_subplot_3",731112,637,3,"637_3",30956.5755555556,0.233333333333333,33079.0885714286,0.150667928578258,40769.0901587302,30071.700952381,40183.5326984127
"CU_2025_Ithaca_WOP_PLOT_638_subplot_1",730306,638,1,"638_1",36977.9942875278,0.0047603935258648,37232.078705173,0.00779989606390001,37888.9520787052,37464.5902887972,39802.8641701047
"CU_2025_Ithaca_WOP_PLOT_638_subplot_2",730307,638,2,"638_2",35976.8626391097,0.0174880763116057,36178.7885532591,0.0272015046850486,38383.0454689984,36500.3249602544,39852.5895071542
"CU_2025_Ithaca_WOP_PLOT_638_subplot_3",730308,638,3,"638_3",35849.7059010152,0.021256345177665,35989.1789340102,0.0364896894702952,38860.4178299492,36259.6154822335,40294.4720812183
"CU_2025_Ithaca_WOP_PLOT_639_subplot_1",730792,639,1,"639_1",36025.6941886313,0.0247697681803747,35836.8964750715,0.0373043982615978,39345.9971419498,36665.7265798666,38783.0866941886
"CU_2025_Ithaca_WOP_PLOT_639_subplot_2",730793,639,2,"639_2",33994.3999364676,0.0505082592121982,34327.1130876747,0.0730110931159188,40186.3103557814,34788.5937102922,38613.9904701398
"CU_2025_Ithaca_WOP_PLOT_639_subplot_3",730794,639,3,"639_3",32328.1247223104,0.0656934306569343,33023.6835925103,0.0886254875865396,39826.510314186,33375.5712472231,38042.2027927642
"CU_2025_Ithaca_WOP_PLOT_640_subplot_1",730582,640,1,"640_1",30912.587372449,0.0730229591836735,31479.9888392857,0.132938736300025,40699.6929209184,31167.340880102,36456.2353316327
"CU_2025_Ithaca_WOP_PLOT_640_subplot_2",730583,640,2,"640_2",30951.1331426756,0.0902446774706069,31928.0343183985,0.145428381528045,42368.9491579282,31664.3149030823,37590.6113759136
"CU_2025_Ithaca_WOP_PLOT_640_subplot_3",730584,640,3,"640_3",33112.6111287758,0.0794912559618442,34079.2422893482,0.101565964431729,42645.2629570747,34873.1144674086,38874.2753577106
"CU_2025_Ithaca_WOP_PLOT_641_subplot_1",731149,641,1,"641_1",39140.3934374005,0.000955718381650207,38065.0586173941,0.00743014445224133,41470.8869066582,41059.9665498566,40953.4386747372
"CU_2025_Ithaca_WOP_PLOT_641_subplot_2",731150,641,2,"641_2",35114.1399491094,0.00795165394402036,35078.7143765903,0.0522272671822699,40873.7706743003,37017.9430661578,39022.368956743
"CU_2025_Ithaca_WOP_PLOT_641_subplot_3",731151,641,3,"641_3",31642.7257653061,0.00924744897959184,32628.1741071429,0.0730662989111289,39563.834502551,34254.5102040816,37050.3867984694
"CU_2025_Ithaca_WOP_PLOT_642_subplot_1",730975,642,1,"642_1",34395.2814485388,0.00158831003811944,34291.6137229987,-0.0121196911174444,35788.6972681067,36814.0454256671,37875.7843074968
